RecordTime,Battery(V),Rate,Sensor0,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13
41270,10.4,Normal,46.64,48.94,48.34,,46.64,,,,54.85,,,,53.64,
41270.04167,10.5,Normal,47.04,49.04,48.54,,46.04,,,,54.45,,,,53.44,
41270.08333,10.5,Normal,46.64,48.74,48.14,,46.44,,,,54.75,,,,53.84,
41270.125,10.4,Normal,46.54,48.84,48.14,,46.24,,,,55.05,,,,53.74,
41270.16667,10.3,Normal,46.84,48.84,48.34,,46.14,,,,54.55,,,,53.54,
41270.20833,10.4,Normal,46.44,48.54,47.94,,45.94,,,,54.65,,,,53.74,
41270.25,10.3,Normal,46.44,48.44,47.84,,46.34,,,,54.95,,,,53.94,
41270.29167,10.3,Normal,46.54,48.44,47.84,,46.44,,,,55.05,,,,54.05,
41270.375,10.3,Normal,46.54,48.64,47.94,,46.54,,,,54.95,,,,54.15,
41270.41667,10.3,Normal,47.04,49.04,48.24,,46.74,,,,55.35,,,,54.15,
41270.45833,10.4,Normal,47.54,49.34,48.84,,46.94,,,,55.05,,,,54.25,
41270.5,10.5,Normal,47.54,49.44,48.94,,47.44,,,,56.15,,,,54.35,
41270.54167,10.5,Normal,48.24,49.54,49.44,,47.44,,,,55.45,,,,54.25,
41270.625,10.4,Normal,47.74,49.34,49.24,,47.04,,,,54.95,,,,54.35,
41270.66667,10.5,Normal,46.94,49.04,48.74,,46.84,,,,54.85,,,,54.25,
41270.70833,10.5,Normal,46.64,49.04,48.54,,46.34,,,,54.55,,,,54.15,
41270.75,10.4,Normal,46.94,48.94,48.44,,47.04,,,,54.95,,,,54.35,
41270.79167,10.3,Normal,47.04,48.84,48.34,,47.14,,,,55.25,,,,54.45,
41270.83333,10.4,Normal,47.14,48.84,48.44,,47.34,,,,55.55,,,,54.85,
41270.875,10.4,Normal,47.24,48.94,48.54,,47.34,,,,55.55,,,,55.05,
41270.91667,10.3,Normal,47.14,49.04,48.44,,47.34,,,,55.85,,,,55.15,
41270.95833,10.3,Normal,47.14,48.94,48.44,,47.64,,,,55.85,,,,55.35,
41271,10.4,Normal,47.34,49.14,48.54,,47.84,,,,55.75,,,,55.55,
41271.04167,10.2,Normal,47.34,49.24,48.54,,48.34,,,,55.95,,,,55.75,
41271.08333,10.4,Normal,47.34,49.34,48.54,,48.44,,,,56.56,,,,55.65,
41271.125,10.3,Normal,47.34,49.34,48.54,,48.44,,,,55.45,,,,55.75,
41271.16667,10.3,Normal,47.34,49.34,48.54,,48.34,,,,54.05,,,,55.75,
41271.20833,10.2,Normal,47.44,49.34,48.54,,48.24,,,,53.94,,,,55.55,
41271.25,10.3,Normal,47.54,49.54,48.74,,48.54,,,,54.95,,,,55.65,
41271.29167,10.2,Normal,47.34,49.44,48.54,,48.74,,,,53.94,,,,55.65,
41271.33333,10.3,Normal,47.44,49.44,48.74,,48.74,,,,54.75,,,,55.85,
41271.375,10.2,Normal,47.44,49.74,48.84,,48.84,,,,55.05,,,,55.65,
41271.41667,10.3,Normal,47.54,49.54,48.74,,48.94,,,,54.55,,,,55.75,
41271.45833,10.3,Normal,47.44,49.64,48.64,,49.04,,,,54.75,,,,55.65,
41271.5,10.3,Normal,47.04,49.54,48.44,,49.14,,,,55.15,,,,55.65,
41271.54167,10.2,Normal,47.64,49.84,48.94,,49.44,,,,55.65,,,,55.65,
41271.58333,10.4,Normal,47.94,50.04,49.14,,49.84,,,,56.15,,,,55.75,
41271.625,10.3,Normal,47.74,50.04,49.14,,49.74,,,,56.25,,,,55.65,
41271.66667,10.4,Normal,46.74,49.84,48.44,,50.24,,,,56.35,,,,55.35,
41271.70833,10.4,Normal,46.44,49.74,48.04,,49.64,,,,56.45,,,,55.05,
41271.75,10.4,Normal,46.54,49.64,48.04,,49.04,,,,56.25,,,,54.85,
41271.79167,10.3,Normal,46.74,49.54,48.24,,49.14,,,,56.45,,,,54.95,
41271.83333,10.4,Normal,46.64,49.74,48.24,,49.04,,,,56.45,,,,54.95,
41271.875,10.4,Normal,46.14,49.74,47.64,,49.04,,,,56.35,,,,54.65,
41271.91667,10.4,Normal,45.84,49.44,47.44,,49.34,,,,56.25,,,,54.55,
41271.95833,10.3,Normal,46.24,49.44,47.64,,48.84,,,,56.05,,,,54.55,
41272,10.3,Normal,46.14,49.54,47.54,,48.64,,,,55.75,,,,54.45,
41272.04167,10.3,Normal,46.54,49.44,47.84,,48.54,,,,55.55,,,,54.55,
41272.08333,10.4,Normal,46.94,49.64,48.34,,48.54,,,,55.65,,,,54.75,
41272.125,10.3,Normal,46.74,49.34,48.14,,48.94,,,,55.75,,,,54.65,
41272.16667,10.3,Normal,46.44,49.34,48.04,,49.14,,,,55.95,,,,54.65,
41272.20833,10.3,Normal,45.94,49.24,47.54,,49.54,,,,55.95,,,,54.55,
41272.25,10.4,Normal,45.84,49.24,47.34,,49.14,,,,55.65,,,,54.35,
41272.29167,10.3,Normal,46.04,49.54,47.34,,48.94,,,,55.55,,,,54.35,
41272.33333,10.3,Normal,46.34,49.44,47.64,,48.64,,,,55.45,,,,54.35,
41272.375,10.3,Normal,46.14,49.14,47.74,,48.94,,,,55.55,,,,54.35,
41272.41667,10.4,Normal,46.64,49.54,48.14,,48.74,,,,55.25,,,,54.45,
41272.45833,10.3,Normal,46.94,49.44,48.44,,49.24,,,,55.35,,,,54.55,
41272.5,10.4,Normal,47.44,49.74,48.74,,49.54,,,,55.75,,,,54.65,
41272.54167,10.3,Normal,47.74,49.94,49.04,,49.74,,,,55.85,,,,54.75,
41272.58333,10.4,Normal,48.04,50.14,49.34,,50.14,,,,56.15,,,,54.95,
41272.625,10.3,Normal,47.94,50.24,49.44,,50.14,,,,56.25,,,,55.15,
41272.66667,10.4,Normal,48.04,50.14,49.54,,50.14,,,,56.56,,,,55.25,
41272.70833,10.3,Normal,47.84,50.04,49.54,,50.24,,,,56.86,,,,55.45,
41272.75,10.4,Normal,48.04,50.24,49.64,,50.24,,,,56.96,,,,55.65,
41272.79167,10.3,Normal,47.74,49.94,49.44,,49.94,,,,56.86,,,,55.65,
41272.83333,10.4,Normal,47.74,50.14,49.54,,49.74,,,,56.25,,,,55.75,
41272.875,10.3,Normal,47.64,50.04,49.44,,49.54,,,,55.55,,,,55.65,
41272.91667,10.3,Normal,47.84,50.04,49.54,,49.34,,,,55.55,,,,55.65,
41272.95833,10.3,Normal,47.54,49.74,49.34,,49.34,,,,55.75,,,,55.75,
41273,10.3,Normal,47.54,49.74,49.34,,49.54,,,,56.15,,,,55.85,
41273.04167,10.3,Normal,47.54,49.54,49.14,,49.34,,,,56.05,,,,55.95,
41273.08333,10.3,Normal,47.54,49.54,49.04,,49.24,,,,55.75,,,,56.05,
41273.125,10.3,Normal,47.74,49.74,49.24,,49.14,,,,55.25,,,,55.95,
41273.16667,10.4,Normal,47.94,49.94,49.44,,49.24,,,,55.55,,,,55.95,
41273.20833,10.3,Normal,47.94,49.84,49.54,,49.74,,,,56.15,,,,56.15,
41273.25,10.4,Normal,48.04,50.14,49.74,,49.94,,,,56.15,,,,56.15,
41273.29167,10.3,Normal,47.94,50.14,49.64,,50.34,,,,56.45,,,,56.25,
41273.33333,10.4,Normal,48.04,50.24,49.64,,50.14,,,,56.45,,,,56.25,
41273.375,10.3,Normal,47.94,50.44,49.64,,50.04,,,,56.56,,,,56.05,
41273.41667,10.4,Normal,48.24,50.54,49.74,,50.24,,,,56.56,,,,56.15,
41273.45833,10.4,Normal,48.24,50.64,49.84,,50.64,,,,56.86,,,,56.05,
41273.5,10.4,Normal,47.74,50.44,49.54,,51.34,,,,57.36,,,,55.85,
41273.54167,10.3,Normal,48.34,50.64,49.84,,51.34,,,,57.36,,,,55.95,
41273.625,10.4,Normal,47.94,50.54,49.54,,51.44,,,,57.46,,,,55.85,
41273.66667,10.4,Normal,47.74,50.24,49.34,,51.14,,,,57.46,,,,55.65,
41273.70833,10.4,Normal,47.74,50.24,49.44,,50.74,,,,57.46,,,,55.75,
41273.75,10.3,Normal,47.74,50.24,49.34,,50.24,,,,57.06,,,,55.65,
41273.79167,10.4,Normal,47.44,50.04,49.04,,50.04,,,,57.26,,,,55.65,
41273.83333,10.3,Normal,47.24,49.84,48.94,,50.44,,,,57.16,,,,55.65,
41273.875,10.4,Normal,46.64,49.54,48.44,,50.34,,,,56.86,,,,55.55,
41273.91667,10.3,Normal,47.04,49.74,48.54,,49.74,,,,56.86,,,,55.45,
41273.95833,10.3,Normal,47.24,49.74,48.84,,49.34,,,,56.35,,,,55.55,
41274,10.2,Normal,47.34,49.74,48.84,,49.24,,,,56.05,,,,55.65,
41274.04167,10.3,Normal,47.34,49.44,48.74,,48.84,,,,55.95,,,,55.75,
41274.08333,10.2,Normal,47.24,49.44,48.74,,49.24,,,,56.45,,,,55.65,
41274.125,10.4,Normal,47.14,49.34,48.74,,49.04,,,,55.85,,,,55.85,
41274.16667,10.2,Normal,47.34,49.14,48.54,,48.84,,,,55.75,,,,55.85,
41274.20833,10.2,Normal,47.44,49.24,48.74,,48.84,,,,55.45,,,,55.75,
41274.25,10.2,Normal,47.24,49.14,48.54,,48.64,,,,53.44,,,,55.25,
41274.29167,10.2,Normal,47.64,49.44,48.74,,48.14,,,,52.24,,,,55.15,
41274.33333,10.2,Normal,47.24,49.14,48.44,,48.44,,,,52.84,,,,55.25,
41274.375,10.3,Normal,47.34,49.04,48.44,,48.44,,,,52.74,,,,55.25,
41274.41667,10.3,Normal,47.44,49.34,48.64,,48.04,,,,52.34,,,,54.95,
41274.45833,10.2,Normal,47.74,49.54,48.84,,48.44,,,,52.94,,,,55.35,
41274.5,10.2,Normal,47.94,49.64,49.14,,48.74,,,,53.74,,,,55.55,
41274.54167,10.3,Normal,48.14,49.64,49.24,,49.04,,,,53.94,,,,55.75,
41274.58333,10.4,Normal,48.54,50.04,49.44,,49.24,,,,53.94,,,,55.75,
41274.625,10.2,Normal,47.94,49.74,49.24,,49.54,,,,54.15,,,,55.85,
41274.66667,10.4,Normal,47.64,49.54,48.94,,49.14,,,,53.84,,,,55.65,
41274.70833,10.2,Normal,47.34,49.34,48.74,,48.84,,,,53.84,,,,55.65,
41274.75,10.4,Normal,47.24,49.34,48.64,,48.74,,,,53.24,,,,55.35,
41274.79167,10.2,Normal,47.34,49.34,48.84,,48.74,,,,52.84,,,,55.35,
41274.83333,10.4,Normal,47.44,49.44,48.84,,48.84,,,,52.84,,,,55.45,
41274.875,10.3,Normal,47.24,49.34,48.74,,48.74,,,,53.04,,,,55.45,
41274.91667,10.3,Normal,47.44,49.44,48.84,,48.94,,,,52.84,,,,55.55,
41274.95833,10.2,Normal,47.54,49.54,48.94,,48.94,,,,52.74,,,,55.55,
41275,10.2,Normal,47.34,49.54,48.74,,48.84,,,,52.94,,,,55.55,
41275.04167,10.3,Normal,46.74,49.34,48.34,,47.94,,,,51.64,,,,55.35,
41275.08333,10.2,Normal,46.14,49.04,47.94,,47.34,,,,50.84,,,,54.95,
41275.125,10.3,Normal,46.64,48.94,48.14,,47.44,,,,50.84,,,,54.85,
41275.16667,10.3,Normal,46.34,48.94,47.94,,47.14,,,,50.74,,,,54.85,
41275.20833,10.3,Normal,45.74,48.54,47.54,,46.74,,,,50.34,,,,54.65,
41275.25,10.3,Normal,46.04,48.44,47.54,,47.14,,,,50.94,,,,54.45,
41275.29167,10.3,Normal,46.24,48.34,47.54,,47.24,,,,51.14,,,,54.45,
41275.33333,10.3,Normal,46.14,48.24,47.44,,47.24,,,,51.34,,,,54.45,
41275.375,10.2,Normal,46.24,48.54,47.64,,47.24,,,,51.14,,,,54.45,
41275.41667,10.3,Normal,46.24,48.34,47.44,,47.24,,,,51.44,,,,54.35,
41275.45833,10.3,Normal,46.74,48.64,47.84,,47.44,,,,51.84,,,,54.45,
41275.5,10.3,Normal,46.84,48.84,48.04,,47.54,,,,52.54,,,,54.55,
41275.54167,10.4,Normal,47.14,48.94,48.44,,47.84,,,,53.04,,,,54.75,
41275.58333,10.3,Normal,47.44,49.14,48.84,,48.64,,,,52.94,,,,54.75,
41275.625,10.2,Normal,47.74,49.14,48.94,,48.84,,,,53.04,,,,54.95,
41275.66667,10.3,Normal,47.34,49.14,48.74,,48.84,,,,52.54,,,,54.95,
41275.70833,10.4,Normal,47.34,49.04,48.54,,48.54,,,,53.34,,,,54.95,
41275.75,10.4,Normal,47.24,49.14,48.54,,48.44,,,,53.44,,,,54.95,
41275.79167,10.4,Normal,47.34,49.04,48.54,,48.14,,,,53.74,,,,54.85,
41275.83333,10.3,Normal,47.34,49.14,48.64,,48.34,,,,54.15,,,,55.05,
41275.875,10.2,Normal,47.14,48.94,48.44,,48.24,,,,53.94,,,,55.05,
41275.91667,10.3,Normal,47.14,48.94,48.34,,48.14,,,,53.84,,,,55.05,
41275.95833,10.2,Normal,46.74,48.84,48.24,,48.14,,,,54.35,,,,55.15,
41276,10.3,Normal,46.74,48.84,48.24,,47.74,,,,54.25,,,,55.05,
41276.04167,10.2,Normal,46.64,48.64,48.04,,47.74,,,,54.55,,,,54.75,
41276.08333,10.3,Normal,47.04,48.94,48.34,,47.64,,,,52.74,,,,54.65,
41276.125,10.2,Normal,46.84,48.94,48.24,,48.04,,,,53.04,,,,54.85,
41276.16667,10.3,Normal,46.94,48.84,48.24,,47.74,,,,53.54,,,,54.95,
41276.20833,10.2,Normal,46.74,48.74,48.04,,47.84,,,,53.64,,,,54.95,
41276.25,10.3,Normal,47.04,48.84,48.14,,47.84,,,,52.14,,,,54.65,
41276.29167,10.1,Normal,46.94,48.74,48.14,,47.94,,,,53.04,,,,54.95,
41276.33333,10.2,Normal,46.94,48.74,48.14,,47.94,,,,52.14,,,,54.95,
41276.375,10.3,Normal,47.04,48.74,48.24,,48.14,,,,52.84,,,,55.05,
41276.41667,10.1,Normal,47.04,48.94,48.34,,48.04,,,,53.44,,,,55.05,
41276.45833,10.2,Normal,47.24,49.04,48.44,,47.54,,,,52.84,,,,54.85,
41276.5,10.2,Normal,47.44,49.14,48.64,,47.54,,,,53.44,,,,54.95,
41276.54167,10.3,Normal,47.44,49.24,48.64,,47.74,,,,53.44,,,,54.95,
41276.58333,10.2,Normal,47.44,49.04,48.64,,47.94,,,,53.04,,,,55.05,
41276.625,10.3,Normal,47.24,49.04,48.64,,47.94,,,,52.74,,,,54.95,
41276.66667,10.3,Normal,47.24,49.04,48.44,,47.94,,,,52.94,,,,54.95,
41276.70833,10.3,Normal,46.94,48.94,48.44,,47.84,,,,53.54,,,,54.85,
41276.75,10.2,Normal,46.84,48.74,48.14,,47.44,,,,52.04,,,,54.45,
41276.79167,10.4,Normal,46.34,48.54,47.84,,46.94,,,,52.64,,,,54.45,
41276.83333,10.3,Normal,46.54,48.44,47.94,,46.94,,,,53.54,,,,54.45,
41276.875,10.3,Normal,46.64,48.54,48.14,,47.14,,,,53.74,,,,54.55,
41276.91667,10.2,Normal,46.64,48.54,48.14,,47.34,,,,53.04,,,,54.55,
41276.95833,10.2,Normal,46.64,48.54,48.14,,47.44,,,,53.74,,,,54.65,
41277,10.3,Normal,46.64,48.44,48.04,,47.34,,,,53.74,,,,54.55,
41277.04167,10.3,Normal,46.54,48.34,48.04,,47.44,,,,52.04,,,,54.35,
41277.08333,10.2,Normal,46.64,48.54,48.14,,47.44,,,,52.84,,,,54.55,
41277.125,10.2,Normal,46.64,48.34,48.14,,47.54,,,,53.34,,,,54.55,
41277.16667,10.2,Normal,46.64,48.44,48.24,,47.64,,,,53.24,,,,54.55,
41277.20833,10.2,Normal,46.74,48.44,48.24,,47.64,,,,53.54,,,,54.65,
41277.25,10.2,Normal,46.74,48.64,48.24,,47.74,,,,53.04,,,,54.55,
41277.29167,10.3,Normal,46.64,48.54,48.04,,47.64,,,,52.94,,,,54.45,
41277.33333,10.1,Normal,46.84,48.64,48.24,,47.44,,,,52.44,,,,54.35,
41277.375,10.1,Normal,46.74,48.64,48.14,,47.54,,,,52.64,,,,54.35,
41277.41667,10.2,Normal,46.84,48.74,48.24,,47.44,,,,52.84,,,,54.55,
41277.45833,10.2,Normal,47.04,48.94,48.44,,47.34,,,,52.74,,,,54.65,
41277.5,10.2,Normal,47.74,49.14,48.94,,47.54,,,,53.04,,,,54.55,
41277.5,10.2,Normal,47.74,49.14,48.94,,47.54,,,,53.04,,,,54.55,
41277.54167,10.2,Normal,47.94,49.44,49.24,,47.94,,,,52.54,,,,54.95,
41277.58333,10.2,Normal,48.04,49.44,49.44,,48.54,,,,53.84,,,,55.05,
41277.625,10.2,Normal,47.54,49.34,49.14,,48.24,,,,54.05,,,,55.15,
41277.66667,10.3,Normal,47.54,49.24,49.04,,47.94,,,,53.84,,,,54.85,
41277.70833,10.3,Normal,47.14,49.04,48.84,,47.64,,,,53.74,,,,54.85,
41277.75,10.3,Normal,47.14,48.94,48.64,,47.64,,,,54.25,,,,54.65,
41277.79167,10.3,Normal,47.04,48.94,48.64,,47.74,,,,53.94,,,,54.75,
41277.83333,10.4,Normal,47.14,48.94,48.64,,47.74,,,,54.45,,,,54.95,
41277.875,10.2,Normal,47.14,48.74,48.54,,47.84,,,,54.85,,,,54.95,
41277.91667,10.3,Normal,47.14,48.94,48.74,,47.84,,,,53.74,,,,54.95,
41277.95833,10.2,Normal,47.04,48.64,48.54,,47.84,,,,54.55,,,,54.85,
41278.04167,10.3,Normal,47.24,48.94,48.74,,47.84,,,,55.05,,,,54.95,
41278.08333,10.1,Normal,47.34,49.04,48.74,,47.84,,,,54.65,,,,55.15,
41278.125,10.3,Normal,47.14,48.94,48.74,,47.94,,,,54.45,,,,54.95,
41278.16667,10.2,Normal,47.24,49.04,48.74,,47.94,,,,53.94,,,,54.85,
41278.20833,10.2,Normal,47.24,48.94,48.74,,48.04,,,,54.35,,,,55.05,
41278.25,10.1,Normal,47.34,49.04,48.84,,47.94,,,,54.75,,,,54.95,
41278.29167,10.2,Normal,47.14,49.14,48.84,,48.04,,,,54.15,,,,54.95,
41278.33333,10.3,Normal,47.24,49.14,48.84,,48.04,,,,54.15,,,,54.95,
41278.375,10.2,Normal,47.34,49.04,48.84,,48.04,,,,53.84,,,,55.05,
41278.41667,10.2,Normal,47.54,49.34,49.04,,48.24,,,,53.54,,,,55.05,
41278.45833,10.3,Normal,47.94,49.44,49.24,,48.24,,,,54.05,,,,55.25,
41278.5,10.2,Normal,47.84,49.44,49.34,,48.24,,,,54.45,,,,55.25,
41278.54167,10.3,Normal,48.24,49.64,49.54,,48.34,,,,54.95,,,,55.35,
41278.58333,10.2,Normal,48.34,49.84,49.64,,48.54,,,,55.25,,,,55.25,
41278.625,10.2,Normal,48.04,49.54,49.54,,48.44,,,,55.45,,,,55.15,
41278.66667,10.3,Normal,48.04,49.54,49.54,,48.44,,,,55.95,,,,55.25,
41278.70833,10.4,Normal,47.84,49.54,49.44,,48.04,,,,55.15,,,,55.15,
41278.75,10.4,Normal,47.74,49.44,49.24,,48.04,,,,55.45,,,,55.15,
41278.79167,10.2,Normal,47.54,49.34,49.24,,48.24,,,,55.75,,,,55.25,
41278.83333,10.3,Normal,47.64,49.24,49.24,,48.14,,,,55.65,,,,55.25,
41278.875,10.2,Normal,47.64,49.34,49.24,,48.14,,,,55.65,,,,55.35,
41278.91667,10.3,Normal,47.74,49.34,49.34,,48.14,,,,55.55,,,,55.35,
41278.95833,10.3,Normal,47.54,49.24,49.24,,48.24,,,,55.65,,,,55.45,
41279.04167,10.2,Normal,47.54,49.24,49.24,,48.34,,,,55.35,,,,55.65,
41279.08333,10.3,Normal,47.64,49.44,49.34,,48.24,,,,54.45,,,,55.55,
41279.125,10.2,Normal,47.74,49.44,49.34,,48.34,,,,54.25,,,,55.75,
41279.16667,10.3,Normal,47.84,49.54,49.44,,48.34,,,,54.95,,,,55.75,
41279.20833,10.2,Normal,47.74,49.44,49.34,,48.24,,,,55.05,,,,55.75,
41279.25,10.2,Normal,47.84,49.54,49.44,,48.34,,,,53.94,,,,55.75,
41279.29167,10.3,Normal,47.94,49.64,49.54,,48.34,,,,54.55,,,,55.75,
41279.33333,10.3,Normal,47.84,49.54,49.44,,48.34,,,,54.65,,,,55.75,
41279.375,10.2,Normal,47.64,49.44,49.24,,48.14,,,,54.55,,,,55.65,
41279.41667,10.2,Normal,48.04,49.64,49.44,,48.24,,,,54.05,,,,55.65,
41279.45833,10.2,Normal,48.54,50.04,49.84,,48.54,,,,54.75,,,,55.55,
41279.5,10.3,Normal,48.64,50.24,50.04,,48.74,,,,54.25,,,,55.55,
41279.58333,10.3,Normal,48.84,50.24,50.24,,48.94,,,,54.95,,,,55.65,
41279.625,10.4,Normal,48.64,50.24,50.14,,48.94,,,,55.35,,,,55.55,
41279.66667,10.3,Normal,48.44,49.94,49.84,,48.74,,,,55.25,,,,55.45,
41279.70833,10.4,Normal,48.34,49.84,49.84,,48.44,,,,54.75,,,,55.35,
41279.75,10.2,Normal,47.74,49.44,49.44,,48.64,,,,55.55,,,,55.45,
41279.79167,10.4,Normal,48.04,49.54,49.64,,48.44,,,,55.55,,,,55.45,
41279.83333,10.3,Normal,48.14,49.54,49.74,,48.74,,,,55.75,,,,55.55,
41279.875,10.3,Normal,47.74,49.24,49.34,,48.54,,,,55.75,,,,55.45,
41279.91667,10.3,Normal,48.14,49.54,49.74,,48.74,,,,55.45,,,,55.65,
41279.95833,10.4,Normal,48.24,49.64,49.74,,48.54,,,,55.25,,,,55.55,
41280,10.2,Normal,48.34,49.64,49.84,,48.64,,,,55.35,,,,55.65,
41280.04167,10.4,Normal,48.14,49.54,49.84,,48.74,,,,55.65,,,,55.65,
41280.08333,10.4,Normal,47.14,49.34,48.94,,48.24,,,,55.35,,,,55.35,
41280.125,10.3,Normal,47.34,49.04,49.04,,48.04,,,,55.25,,,,55.25,
41280.16667,10.4,Normal,47.54,49.04,49.24,,48.34,,,,55.35,,,,55.25,
41280.20833,10.3,Normal,47.74,49.24,49.44,,48.54,,,,55.45,,,,55.35,
41280.25,10.4,Normal,47.74,49.14,49.34,,48.44,,,,55.45,,,,55.45,
41280.29167,10.2,Normal,47.74,49.24,49.44,,48.54,,,,55.75,,,,55.35,
41280.33333,10.4,Normal,47.64,49.04,49.24,,48.54,,,,55.65,,,,55.45,
41280.375,10.2,Normal,47.74,49.14,49.24,,48.44,,,,55.65,,,,55.35,
41280.41667,10.4,Normal,48.04,49.34,49.64,,48.84,,,,55.85,,,,55.55,
41280.45833,10.2,Normal,48.34,49.54,49.84,,48.94,,,,55.65,,,,55.55,
41280.5,10.4,Normal,48.74,50.04,50.34,,49.14,,,,55.65,,,,55.65,
41280.54167,10.3,Normal,49.14,50.44,50.64,,49.14,,,,55.35,,,,55.65,
41280.58333,10.4,Normal,48.74,50.24,50.44,,48.44,,,,54.45,,,,55.25,
41280.625,10.4,Normal,48.54,49.94,50.34,,48.54,,,,54.25,,,,55.35,
41280.66667,10.4,Normal,48.24,49.84,49.94,,48.14,,,,53.54,,,,55.05,
41280.70833,10.4,Normal,47.94,49.34,49.74,,48.94,,,,54.75,,,,55.05,
41280.75,10.4,Normal,48.04,49.44,49.74,,49.14,,,,55.25,,,,55.15,
41280.79167,10.4,Normal,48.14,49.44,49.74,,49.14,,,,55.75,,,,55.15,
41280.83333,10.3,Normal,48.14,49.74,49.94,,49.24,,,,55.55,,,,55.35,
41280.91667,10.3,Normal,48.14,49.54,49.84,,49.24,,,,55.95,,,,55.45,
41280.95833,10.4,Normal,48.34,49.74,49.84,,49.14,,,,55.65,,,,55.55,
41281.04167,10.3,Normal,48.24,49.74,49.94,,49.14,,,,55.75,,,,55.65,
41281.08333,10.4,Normal,48.14,49.54,49.74,,48.94,,,,55.95,,,,55.65,
41281.125,10.3,Normal,48.04,49.44,49.64,,49.04,,,,56.15,,,,55.75,
41281.16667,10.2,Normal,48.04,49.54,49.54,,48.74,,,,55.75,,,,55.55,
41281.20833,10.3,Normal,48.04,49.44,49.64,,48.94,,,,55.85,,,,55.65,
41281.25,10.2,Normal,47.74,49.34,49.34,,48.44,,,,55.75,,,,55.55,
41281.29167,10.3,Normal,47.74,49.54,49.34,,47.54,,,,54.35,,,,55.25,
41281.33333,10.2,Normal,47.74,49.44,49.34,,47.64,,,,54.25,,,,55.15,
41281.375,10.3,Normal,47.54,49.64,49.24,,46.94,,,,53.54,,,,54.95,
41281.41667,10.3,Normal,47.94,49.64,49.34,,46.94,,,,53.54,,,,54.95,
41281.45833,10.3,Normal,48.34,49.74,49.64,,48.24,,,,54.35,,,,55.05,
41281.5,10.3,Normal,48.24,49.94,49.94,,47.74,,,,54.45,,,,55.05,
41281.54167,10.3,Normal,48.44,50.14,50.04,,47.64,,,,54.25,,,,54.95,
41281.58333,10.4,Normal,48.44,49.74,49.94,,46.54,,,,53.24,,,,54.75,
41281.625,10.3,Normal,48.34,49.74,49.74,,45.84,,,,52.54,,,,54.35,
41281.66667,10.4,Normal,48.04,49.54,49.64,,47.44,,,,53.04,,,,54.55,
41281.70833,10.3,Normal,47.84,49.54,49.24,,48.04,,,,54.25,,,,54.55,
41281.75,10.4,Normal,47.94,49.54,49.34,,47.94,,,,54.25,,,,54.65,
41281.79167,10.3,Normal,47.64,49.24,49.04,,48.14,,,,54.55,,,,54.95,
41281.875,10.3,Normal,47.64,49.14,49.14,,47.64,,,,54.45,,,,55.05,
41281.91667,10.4,Normal,47.84,49.34,49.24,,47.54,,,,53.94,,,,54.95,
41281.95833,10.3,Normal,47.84,49.44,49.24,,47.94,,,,54.15,,,,54.85,
41282.04167,10.3,Normal,47.84,49.54,49.14,,47.54,,,,54.15,,,,54.85,
41282.08333,10.4,Normal,47.84,49.54,49.14,,47.94,,,,54.35,,,,54.95,
41282.125,10.4,Normal,48.04,49.84,49.44,,47.84,,,,54.15,,,,55.15,
41282.16667,10.3,Normal,47.74,49.54,49.14,,47.24,,,,54.15,,,,54.85,
41282.20833,10.3,Normal,47.84,49.34,49.24,,48.24,,,,54.65,,,,55.25,
41282.25,10.3,Normal,47.84,49.54,49.24,,48.24,,,,54.55,,,,55.15,
41282.29167,10.3,Normal,47.94,49.64,49.34,,48.54,,,,54.55,,,,55.25,
41282.33333,10.3,Normal,48.04,49.64,49.34,,48.44,,,,54.65,,,,55.45,
41282.375,10.3,Normal,48.04,49.84,49.34,,47.64,,,,54.05,,,,55.35,
41282.41667,10.3,Normal,48.44,49.84,49.54,,48.74,,,,54.65,,,,55.35,
41282.45833,10.3,Normal,48.84,50.24,50.04,,49.04,,,,54.55,,,,55.55,
41282.5,10.3,Normal,49.24,50.44,50.44,,49.44,,,,55.05,,,,55.65,
41282.54167,10.4,Normal,49.64,50.64,50.54,,50.04,,,,55.25,,,,55.85,
41282.58333,10.4,Normal,49.84,51.04,50.84,,50.34,,,,55.35,,,,56.05,
41282.625,10.4,Normal,50.04,51.14,51.04,,50.54,,,,55.35,,,,56.15,
41282.66667,10.4,Normal,49.74,51.14,51.04,,50.24,,,,55.25,,,,56.15,
41282.70833,10.4,Normal,49.64,50.94,50.84,,50.34,,,,55.35,,,,56.15,
41282.75,10.3,Normal,49.34,50.84,50.64,,50.04,,,,55.75,,,,56.35,
41282.79167,10.3,Normal,49.44,51.04,50.74,,49.94,,,,55.55,,,,56.35,
41282.83333,10.4,Normal,49.34,50.94,50.74,,49.84,,,,55.65,,,,56.45,
41282.875,10.3,Normal,49.24,50.84,50.74,,49.64,,,,55.45,,,,56.45,
41282.91667,10.3,Normal,49.24,50.74,50.64,,49.94,,,,55.35,,,,56.45,
41282.95833,10.3,Normal,49.14,50.74,50.64,,49.74,,,,55.55,,,,56.45,
41283,10.4,Normal,49.34,50.74,50.64,,49.34,,,,55.55,,,,56.45,
